	ingroup_n	ingroupnames	ingroup_mean	outgroup_n	outgroup_mean	score	oddsratio	pvalue	BH_pvalue	SignedBH_pvalue	background_n	background_mean	zscore
il12_2pathway	35	MAP2K6, CD3G, RAB7A, LCK, GZMB, IL18, STAT1, JAK2, ATF2, STAT3, HLA-DRB1, NFKB1, CD4, TYK2, RIPK2, IL1B, RELB, CD247, B2M, HLA-DRA, CD3D, GZMA, NFKB2, PPP3CB, FOS, HLA-A, MAP2K3, STAT5A, RELA, STAT4, CD3E, PPP3CA, MAPK14, STAT6, PPP3R1	-0.0810990821190364	9916	0.000436811523164112	NA	0.392808159972339	0.000519270700877317	0.00915804690638177	-0.00915804690638177	NA	NA	-0.721881969067978
il4_2pathway	33	CEBPB, SELP, CBL, ALOX15, JAK1, JAK2, FES, IGHG1, TFF3, STAT5B, PIK3R1, THY1, STAT5A, MAPK14, PIGR, SPI1, AKT1, ARG1, PTPN6, PARP14, JAK3, IRS2, GRB2, IRS1, RPS6KB1, STAT6, ITGB3, ETS1, SP1, HMGA1, PIK3CA, DOK2, GTF3A	-0.0623637232214521	9916	0.000436811523164112	NA	0.336829366680113	0.000250622163670111	0.00635025740391616	-0.00635025740391616	NA	NA	-0.437423313595942
il8cxcr1_pathway	19	GNB1, PDPK1, RAB5A, PRKCA, CBL, PLCB2, LYN, GNAI2, GNA15, PLD1, ARRB2, DNM1, PLCB3, PRKCE, GNG2, FGR, PIK3CG, AKT1, ARRB1	-0.0861285587223772	9916	0.000436811523164112	NA	0.426774378463302	0.00198967797754879	0.0227057369202626	-0.0227057369202626	NA	NA	-0.970282538156665
il8cxcr2_pathway	25	PDPK1, PPP2CA, GNA15, PRKCA, RAB7A, RAC2, DNM1, PPP2R1A, ARRB1, GNAI2, GNB1, PIK3CG, PLCB3, CBL, PLD2, DOCK2, GNG2, PLCB2, AKT1, FGR, VASP, RAB5A, ARRB2, ELMO1, LYN	-0.0953386807460551	9916	0.000436811523164112	NA	0.455127067365873	0.000757491642622954	0.0104966699049181	-0.0104966699049181	NA	NA	-0.961360577573719
integrin2_pathway	22	TGFBI, F10, FGA, FCGR2A, ITGAL, ICAM3, SPON2, KNG1, JAM3, GP1BA, C3, VCAM1, ICAM1, PLAU, ITGAM, ITGB2, ITGAX, ICAM2, F11R, FGB, PROC, THY1	-0.104493700467807	9916	0.000436811523164112	NA	0.476410942828853	0.000195328776396275	0.0063156304368129	-0.0063156304368129	NA	NA	-0.883503421769877
mapktrkpathway	27	MAP2K1, RIT1, EHD4, BRAF, RPS6KA1, RAP1B, MAPK14, CDK5, NRAS, MAPK7, MAPKAPK2, MAPK3, MAP2K3, RAP1A, MAP2K5, MEF2C, PRKCD, RAF1, SRF, FOS, MAP3K2, HRAS, MAPK1, MAP2K6, RPS6KA5, CREB1, RUSC1	-0.0649828694616893	9916	0.000436811523164112	NA	0.339458861846922	0.000962500809981615	0.0124483438090955	-0.0124483438090955	NA	NA	-0.585894812259327
myc_activpathway	61	BAX, TK1, SMAD3, TAF9, RUVBL2, HMGA1, NCL, DDX18, KAT5, PFKM, E2F3, PRDX3, PTMA, KAT2A, SERPINI1, HSP90AA1, MMP9, MAX, NME1, RPL11, PIM1, TAF10, HSPD1, RUVBL1, BMI1, SLC2A1, TAF15, BIRC5, BCAT1, SUPT7L, LDHA, TRRAP, IREB2, CAD, MTDH, FOSL1, GPAM, SMAD4, GAPDH, HSPA4, SUPT3H, CDK4, EP300, POLR3D, SHMT1, CREBBP, PEG10, EIF4G1, NBN, PDCD10, NDUFAF2, ACTL6A, RCC1, CCNB1, CDCA7, UBTF, TFRC, EIF4A1, EIF4E, MTA1, EIF2S1	0.0769580114654634	9916	0.000436811523164112	NA	-0.345965123430257	0.000643188811388584	0.00959835610841426	0.00959835610841426	NA	NA	0.683524685426175
pdgfrbpathway	106	YWHAH, MAPK3, DOCK4, LCK, STAT5A, MAPK1, IQGAP1, MAP2K4, ARPC5, SIPA1, SLC9A3R1, NCKAP1, USP6NL, GRB2, CSK, ARPC2, PIK3CG, EIF2AK2, PRKCD, SRC, PAG1, BAIAP2, YWHAG, LYN, RAC1, DOK1, PIK3R2, PRKCA, ARPC4, PIK3CA, RAP1A, ACTR2, RAP1B, RAB4A, PLCG1, ABL1, LRP1, RPS6KA3, ACTA2, ITGB3, HRAS, RAF1, SRF, MAP2K7, PIK3R1, RHOA, MAP2K2, RASA1, YWHAB, CYFIP2, JUN, EPS8, RAPGEF1, SLC9A3R2, PIK3CD, STAT1, PTPRJ, ACTN4, MAP2K1, RAB5A, STAT5B, BRAF, JUND, BCAR1, GRB10, NCK2, PAK1, PDGFRB, GAB1, PRKCE, KSR1, CRK, SPHK1, YES1, FYN, MAPK8, PIK3CB, PLA2G4A, PTPN1, PTPN11, TEP1, NRAS, JAK2, FGR, ITGAV, CTTN, STAT3, ARHGDIA, ACTR3, SOS1, TAGLN, ARPC1B, SFN, PPP2R1A, WASF2, DNM2, YWHAQ, CBL, YWHAE, PIN1, FOS, MAPK9, WASL, NCK1, ARAP1, PPP2CA	-0.0536270460720802	9916	0.000436811523164112	NA	0.262944583558495	0.000291196114809433	0.00635025740391616	-0.00635025740391616	NA	NA	-0.487201358053127
rac1_pathway	45	ARHGDIA, ABI2, PAK1, RACGAP1, ACTR3, PIP5K1C, JUN, WASF2, MAPK14, ARPC4, LIMK1, MAP2K4, CYBB, MAPK8, STAT5A, ACTR2, MAP2K6, PAK2, CYFIP2, IQGAP3, MAPK9, ARPC5, MAP2K7, MAP2K3, STAT3, PLCB2, ATF2, IQGAP1, CRK, CTNNA1, BAIAP2, WASF1, NCF2, MAP3K11, CTNNB1, NCKAP1, ARHGAP5, CDH1, PIP5K1A, ARPC2, BCAR1, RAC1, ARPC1B, CYBA, MAP3K1	-0.0600451096774404	9916	0.000436811523164112	NA	0.30369324548429	0.00117092160968391	0.0141974245174174	-0.0141974245174174	NA	NA	-0.602839343390786
tcr_pathway	52	AKT1, CD3D, HLA-DRB1, HRAS, IKBKB, PRKCA, RASGRP2, SH3BP2, TRAF6, IKBKG, ZAP70, PTPN6, NRAS, CBL, ORAI1, WAS, FYN, CD3E, NCK1, CHUK, PAG1, CSK, FLNA, BCL10, HLA-DRA, GAB2, PLCG1, RAP1A, LCK, RASSF5, LCP2, GRB2, GRAP2, CD3G, PTPRC, PRKCQ, PTPN11, CD4, STK39, TEP1, CARD11, MAP3K8, PRKCE, MAP4K1, VAV1, CDC42, DBNL, PDPK1, CD247, SOS1, MALT1, STIM1	-0.0998875407250025	9916	0.000436811523164112	NA	0.481762186986068	2.49266886021005e-08	2.41788879440374e-06	-2.41788879440374e-06	NA	NA	-0.997359448650561
tnfpathway	36	MAP4K5, SMPD1, BAG4, TRAF1, RFFL, NFKB1, STAT1, NSMAF, MAP3K5, TRADD, IKBKB, PRKCZ, TNFAIP3, MAP4K4, TRAF2, RIPK1, CAV1, MAP3K3, PRKCI, IKBKG, CHUK, FADD, MAP3K7, TXN, SQSTM1, MAP3K1, MAP4K3, MAP4K2, SMPD2, MAP2K3, NRK, MAP2K7, RELA, ADAM17, CYLD, BIRC2	-0.0576417459303445	9916	0.000436811523164112	NA	0.28450652144682	0.00463829017091288	0.0409012860525954	-0.0409012860525954	NA	NA	-0.546312498623463
txa2pathway	37	PRKCA, GNB1, ARHGEF1, LYN, PRKCE, FGR, RHOA, RAC1, VCAM1, PRKCQ, PRKCD, GNAQ, PRKCZ, PRKACA, MAPK14, GNA12, AKT1, GNAI2, TGM2, NOS3, ROCK1, SLC9A3R1, PIK3CG, PLCB2, SRC, SYK, YES1, DNM1, ICAM1, LCK, PRKCH, GNG2, FYN, GNA11, GNA15, GNA13, ARRB2	-0.0754520556761113	9916	0.000436811523164112	NA	0.36804291181056	0.000585859632371344	0.00947139739000339	-0.00947139739000339	NA	NA	-0.70365634274193
