	ingroup_n	ingroupnames	ingroup_mean	outgroup_n	outgroup_mean	score	oddsratio	pvalue	BH_pvalue	SignedBH_pvalue	background_n	background_mean	zscore
il8cxcr1_pathway	19	GNB1, PDPK1, RAB5A, PRKCA, CBL, PLCB2, LYN, GNAI2, GNA15, PLD1, ARRB2, DNM1, PLCB3, PRKCE, GNG2, FGR, PIK3CG, AKT1, ARRB1	-0.09731159593456	9916	0.0034116564446237	NA	0.460521008046538	0.00184181640819137	0.016241471963142	-0.016241471963142	NA	NA	-1.13582611467584
il8cxcr2_pathway	25	PDPK1, PPP2CA, GNA15, PRKCA, RAB7A, RAC2, DNM1, PPP2R1A, ARRB1, GNAI2, GNB1, PIK3CG, PLCB3, CBL, PLD2, DOCK2, GNG2, PLCB2, AKT1, FGR, VASP, RAB5A, ARRB2, ELMO1, LYN	-0.109007195704088	9916	0.0034116564446237	NA	0.522436466317063	0.00020369891235672	0.00395175889972037	-0.00395175889972037	NA	NA	-1.36598873954865
ilk_pathway	40	PPP1R14A, RAC1, RUVBL2, ZEB1, TACC3, PPP1R14B, CDC42, RHOG, PARP1, NACA, LIMS2, GSK3B, LIMS1, ZYX, GIT2, PPP1R12A, PARVG, ILK, ARHGEF6, MYL9, PARVA, CDC37, AURKA, HSP90AA1, CCND1, TNS1, CREB1, ILKAP, PARVB, RUVBL1, ACTN1, JUN, PPP1R14C, CTNNB1, AKT1, NCK2, PXN, IQGAP1, CKAP5, DIAPH1	-0.0732213767040216	9916	0.0034116564446237	NA	0.354795280354982	0.0015451671516552	0.0161795646933744	-0.0161795646933744	NA	NA	-0.648073102693138
integrin2_pathway	22	TGFBI, F10, FGA, FCGR2A, ITGAL, ICAM3, SPON2, KNG1, JAM3, GP1BA, C3, VCAM1, ICAM1, PLAU, ITGAM, ITGB2, ITGAX, ICAM2, F11R, FGB, PROC, THY1	-0.112852489677385	9916	0.0034116564446237	NA	0.508333638930654	0.000508770200025377	0.00760615658584783	-0.00760615658584783	NA	NA	-0.896729248612291
myc_activpathway	61	BAX, TK1, SMAD3, TAF9, RUVBL2, HMGA1, NCL, DDX18, KAT5, PFKM, E2F3, PRDX3, PTMA, KAT2A, SERPINI1, HSP90AA1, MMP9, MAX, NME1, RPL11, PIM1, TAF10, HSPD1, RUVBL1, BMI1, SLC2A1, TAF15, BIRC5, BCAT1, SUPT7L, LDHA, TRRAP, IREB2, CAD, MTDH, FOSL1, GPAM, SMAD4, GAPDH, HSPA4, SUPT3H, CDK4, EP300, POLR3D, SHMT1, CREBBP, PEG10, EIF4G1, NBN, PDCD10, NDUFAF2, ACTL6A, RCC1, CCNB1, CDCA7, UBTF, TFRC, EIF4A1, EIF4E, MTA1, EIF2S1	0.0756653415878545	9916	0.0034116564446237	NA	-0.335830814910825	0.000509690905237226	0.00760615658584783	0.00760615658584783	NA	NA	0.665661530912299
pdgfrbpathway	106	YWHAH, MAPK3, DOCK4, LCK, STAT5A, MAPK1, IQGAP1, MAP2K4, ARPC5, SIPA1, SLC9A3R1, NCKAP1, USP6NL, GRB2, CSK, ARPC2, PIK3CG, EIF2AK2, PRKCD, SRC, PAG1, BAIAP2, YWHAG, LYN, RAC1, DOK1, PIK3R2, PRKCA, ARPC4, PIK3CA, RAP1A, ACTR2, RAP1B, RAB4A, PLCG1, ABL1, LRP1, RPS6KA3, ACTA2, ITGB3, HRAS, RAF1, SRF, MAP2K7, PIK3R1, RHOA, MAP2K2, RASA1, YWHAB, CYFIP2, JUN, EPS8, RAPGEF1, SLC9A3R2, PIK3CD, STAT1, PTPRJ, ACTN4, MAP2K1, RAB5A, STAT5B, BRAF, JUND, BCAR1, GRB10, NCK2, PAK1, PDGFRB, GAB1, PRKCE, KSR1, CRK, SPHK1, YES1, FYN, MAPK8, PIK3CB, PLA2G4A, PTPN1, PTPN11, TEP1, NRAS, JAK2, FGR, ITGAV, CTTN, STAT3, ARHGDIA, ACTR3, SOS1, TAGLN, ARPC1B, SFN, PPP2R1A, WASF2, DNM2, YWHAQ, CBL, YWHAE, PIN1, FOS, MAPK9, WASL, NCK1, ARAP1, PPP2CA	-0.0602917941747918	9916	0.0034116564446237	NA	0.284799866044586	0.00017108481424033	0.00368782821806933	-0.00368782821806933	NA	NA	-0.523513307828465
pi3kcipathway	39	CYTH1, ARF1, PLEKHA1, BLNK, YES1, LCK, DAPP1, PIK3CB, PLCG2, FYN, PLEKHA2, RAP1A, TEP1, SYK, PIK3CA, ARF5, HRAS, CYTH3, ARF6, RAC1, PIK3CG, SRC, PIK3R1, HSP90AA1, RHOA, ARAP3, PIK3R2, ZAP70, PLCG1, INPPL1, FGR, CYTH2, PIK3CD, BTK, PDPK1, LYN, FOXO3, NRAS, ADAP1	-0.0681392288018095	9916	0.0034116564446237	NA	0.328942605062008	0.00178983856661064	0.016241471963142	-0.016241471963142	NA	NA	-0.505180724552603
plexind1_pathway	16	SEMA4A, RRAS, ITGA7, ITGA11, ARF6, ITGA9, NRP1, ITGA5, ITGA6, ITGA3, ITGA4, ITGA2, PLXND1, ITGAV, IQSEC1, SEMA3C	-0.0642304386489877	9916	0.0034116564446237	NA	0.337711778943122	0.00596412759722231	0.0418380040615716	-0.0418380040615716	NA	NA	-0.66600099544156
ptp1bpathway	35	PDGFRB, TXN, ITGA2B, SRC, DOK1, STAT3, RHOA, CAV1, CRK, JAK2, CAPN1, STAT5B, FER, PTPN1, AKT1, TYK2, LYN, YBX1, CSF1R, STAT5A, ITGB3, PIK3R1, BCAR1, CDH2, YES1, INSR, CSF1, CSK, GRB2, FCGR2A, IRS1, FGR, FYN, LCK, PIK3CA	-0.0602014949116961	9916	0.0034116564446237	NA	0.313876563130294	0.00602575584189258	0.0418380040615716	-0.0418380040615716	NA	NA	-0.50698733917601
tcr_pathway	52	AKT1, CD3D, HLA-DRB1, HRAS, IKBKB, PRKCA, RASGRP2, SH3BP2, TRAF6, IKBKG, ZAP70, PTPN6, NRAS, CBL, ORAI1, WAS, FYN, CD3E, NCK1, CHUK, PAG1, CSK, FLNA, BCL10, HLA-DRA, GAB2, PLCG1, RAP1A, LCK, RASSF5, LCP2, GRB2, GRAP2, CD3G, PTPRC, PRKCQ, PTPN11, CD4, STK39, TEP1, CARD11, MAP3K8, PRKCE, MAP4K1, VAV1, CDC42, DBNL, PDPK1, CD247, SOS1, MALT1, STIM1	-0.11155332682986	9916	0.0034116564446237	NA	0.517927514196171	2.80672840524687e-09	2.72252655308947e-07	-2.72252655308947e-07	NA	NA	-1.04391006597773
txa2pathway	37	PRKCA, GNB1, ARHGEF1, LYN, PRKCE, FGR, RHOA, RAC1, VCAM1, PRKCQ, PRKCD, GNAQ, PRKCZ, PRKACA, MAPK14, GNA12, AKT1, GNAI2, TGM2, NOS3, ROCK1, SLC9A3R1, PIK3CG, PLCB2, SRC, SYK, YES1, DNM1, ICAM1, LCK, PRKCH, GNG2, FYN, GNA11, GNA15, GNA13, ARRB2	-0.0676653085908299	9916	0.0034116564446237	NA	0.324133532483674	0.00158459654213461	0.0161795646933744	-0.0161795646933744	NA	NA	-0.709356291344207
upa_upar_pathway	29	MMP12, FGA, ITGA5, ITGA3, ITGB5, ITGB3, SRC, NCL, LRP1, MMP9, ITGAM, FGB, SERPINE1, RAC1, MMP3, PDGFD, VLDLR, VTN, PLAU, MMP13, CRK, CTSG, DOCK1, PDGFRB, PLG, ITGAV, ITGB2, BCAR1, TGFB1	-0.0727008818050496	9916	0.0034116564446237	NA	0.352081623569014	0.00764636264265228	0.0478514307314369	-0.0478514307314369	NA	NA	-0.696899207281265
