	ingroup_n	ingroupnames	ingroup_mean	outgroup_n	outgroup_mean	score	oddsratio	pvalue	BH_pvalue	SignedBH_pvalue	background_n	background_mean	zscore
il8cxcr2_pathway	25	PDPK1, PPP2CA, GNA15, PRKCA, RAB7A, RAC2, DNM1, PPP2R1A, ARRB1, GNAI2, GNB1, PIK3CG, PLCB3, CBL, PLD2, DOCK2, GNG2, PLCB2, AKT1, FGR, VASP, RAB5A, ARRB2, ELMO1, LYN	-0.128670396234137	9916	-0.000304540488949566	NA	0.533755546591367	6.16708499201479e-06	0.000239282897690174	-0.000239282897690174	NA	NA	-1.17569487832702
ilk_pathway	40	PPP1R14A, RAC1, RUVBL2, ZEB1, TACC3, PPP1R14B, CDC42, RHOG, PARP1, NACA, LIMS2, GSK3B, LIMS1, ZYX, GIT2, PPP1R12A, PARVG, ILK, ARHGEF6, MYL9, PARVA, CDC37, AURKA, HSP90AA1, CCND1, TNS1, CREB1, ILKAP, PARVB, RUVBL1, ACTN1, JUN, PPP1R14C, CTNNB1, AKT1, NCK2, PXN, IQGAP1, CKAP5, DIAPH1	-0.0692026559915263	9916	-0.000304540488949566	NA	0.313226099233562	0.00109401504176565	0.0117910510056965	-0.0117910510056965	NA	NA	-0.547186169564714
integrin2_pathway	22	TGFBI, F10, FGA, FCGR2A, ITGAL, ICAM3, SPON2, KNG1, JAM3, GP1BA, C3, VCAM1, ICAM1, PLAU, ITGAM, ITGB2, ITGAX, ICAM2, F11R, FGB, PROC, THY1	-0.096955064397315	9916	-0.000304540488949566	NA	0.400693094722945	0.00748409861572674	0.0468359719822899	-0.0468359719822899	NA	NA	-0.808373091084462
met_pathway	64	CDH1, NCK1, HRAS, MAPK1, RANBP9, MAP2K1, CBL, PAK4, PLCG1, PTPN1, RANBP10, PAK2, GRB2, MAP3K1, PDPK1, MAP2K4, PIK3R1, ARHGEF4, PRKCI, EPS15, PAK1, PTPN11, RAB5A, CRK, CDC42, RHOA, BAD, JUN, AKT2, AKT1, KPNB1, SRC, EIF4E, NCK2, INPPL1, MAPK3, ARF6, RAPGEF1, CTNNB1, MAPK8, CRKL, MAP2K2, RAP1A, GAB2, PIK3CA, RAC1, RAP1B, WASL, APC, PTPRJ, SOS1, PRKCZ, MET, BCAR1, AKT1S1, HGS, RIN2, CTNNA1, EIF4EBP1, RAF1, GAB1, ETS1, PXN, SH3KBP1	-0.0659521498693415	9916	-0.000304540488949566	NA	0.296339249697459	0.000293926700993818	0.00407298428520006	-0.00407298428520006	NA	NA	-0.539904185896311
mtor_4pathway	52	AKT1S1, FBXW11, RRAGA, CLIP1, PML, RPS6KB1, PXN, MAPK1, YWHAG, EEF2K, PLD2, MAP2K2, POLDIP3, ULK1, BRAF, EIF4B, TSC2, PDCD4, YWHAQ, EIF4EBP1, EIF4E, HRAS, PRKCA, BNIP3, RPS6KA1, YY1, RAC1, YWHAH, MAPK3, CYCS, PDPK1, RAF1, EIF4A1, RRAGD, TSC1, RHOA, IKBKB, MAP2K1, CDK2, RHEB, RRAGC, NRAS, SFN, RRN3, RRAGB, PLD1, RB1CC1, EEF2, AKT1, YWHAE, IRS1, YWHAB	-0.0619618394805688	9916	-0.000304540488949566	NA	0.23097868247122	0.00823776534203169	0.0499414523860671	-0.0499414523860671	NA	NA	-0.460364862862058
myc_activpathway	61	BAX, TK1, SMAD3, TAF9, RUVBL2, HMGA1, NCL, DDX18, KAT5, PFKM, E2F3, PRDX3, PTMA, KAT2A, SERPINI1, HSP90AA1, MMP9, MAX, NME1, RPL11, PIM1, TAF10, HSPD1, RUVBL1, BMI1, SLC2A1, TAF15, BIRC5, BCAT1, SUPT7L, LDHA, TRRAP, IREB2, CAD, MTDH, FOSL1, GPAM, SMAD4, GAPDH, HSPA4, SUPT3H, CDK4, EP300, POLR3D, SHMT1, CREBBP, PEG10, EIF4G1, NBN, PDCD10, NDUFAF2, ACTL6A, RCC1, CCNB1, CDCA7, UBTF, TFRC, EIF4A1, EIF4E, MTA1, EIF2S1	0.0786980382881574	9916	-0.000304540488949566	NA	-0.307534106163908	0.00219806884126028	0.0203059692954521	0.0203059692954521	NA	NA	0.603998700855749
p38alphabetapathway	20	LCK, RAC1, PAK2, YES1, MAP2K3, FGR, RALB, LYN, CDC42, SRC, CCM2, MAP2K6, MAPK14, PAK1, TRAF6, RALA, MAP3K3, FYN, MAP2K4, RIPK1	-0.0801043912465428	9916	-0.000304540488949566	NA	0.342194433239209	0.00455719669853938	0.0340036984429477	-0.0340036984429477	NA	NA	-0.583110166156417
pdgfrbpathway	106	YWHAH, MAPK3, DOCK4, LCK, STAT5A, MAPK1, IQGAP1, MAP2K4, ARPC5, SIPA1, SLC9A3R1, NCKAP1, USP6NL, GRB2, CSK, ARPC2, PIK3CG, EIF2AK2, PRKCD, SRC, PAG1, BAIAP2, YWHAG, LYN, RAC1, DOK1, PIK3R2, PRKCA, ARPC4, PIK3CA, RAP1A, ACTR2, RAP1B, RAB4A, PLCG1, ABL1, LRP1, RPS6KA3, ACTA2, ITGB3, HRAS, RAF1, SRF, MAP2K7, PIK3R1, RHOA, MAP2K2, RASA1, YWHAB, CYFIP2, JUN, EPS8, RAPGEF1, SLC9A3R2, PIK3CD, STAT1, PTPRJ, ACTN4, MAP2K1, RAB5A, STAT5B, BRAF, JUND, BCAR1, GRB10, NCK2, PAK1, PDGFRB, GAB1, PRKCE, KSR1, CRK, SPHK1, YES1, FYN, MAPK8, PIK3CB, PLA2G4A, PTPN1, PTPN11, TEP1, NRAS, JAK2, FGR, ITGAV, CTTN, STAT3, ARHGDIA, ACTR3, SOS1, TAGLN, ARPC1B, SFN, PPP2R1A, WASF2, DNM2, YWHAQ, CBL, YWHAE, PIN1, FOS, MAPK9, WASL, NCK1, ARAP1, PPP2CA	-0.0669988775162873	9916	-0.000304540488949566	NA	0.286443864309254	1.79429585933644e-05	0.000497276281016098	-0.000497276281016098	NA	NA	-0.523601586196175
pi3kcipathway	39	CYTH1, ARF1, PLEKHA1, BLNK, YES1, LCK, DAPP1, PIK3CB, PLCG2, FYN, PLEKHA2, RAP1A, TEP1, SYK, PIK3CA, ARF5, HRAS, CYTH3, ARF6, RAC1, PIK3CG, SRC, PIK3R1, HSP90AA1, RHOA, ARAP3, PIK3R2, ZAP70, PLCG1, INPPL1, FGR, CYTH2, PIK3CD, BTK, PDPK1, LYN, FOXO3, NRAS, ADAP1	-0.07086637766787	9916	-0.000304540488949566	NA	0.31922508041911	0.00315186199129225	0.027272253764695	-0.027272253764695	NA	NA	-0.547493433382447
plk1_pathway	32	CENPE, ROCK2, PLK1, SPC24, BUB1B, FBXW11, KIF2A, RHOA, PPP2R1A, ERCC6L, CLSPN, NUDC, AURKA, CDC25B, GOLGA2, CCNB1, NDC80, CDH1, PPP1CB, PPP2CA, INCENP, TUBG1, ECT2, TPT1, WEE1, PPP1R12A, PAK1, CDC20, TPX2, GORASP1, STAG2, RAB1A	-0.0578485864100219	9916	-0.000304540488949566	NA	0.254286002420331	0.00415025243980494	0.0322059589328863	-0.0322059589328863	NA	NA	-0.528546186896498
rac1_pathway	45	ARHGDIA, ABI2, PAK1, RACGAP1, ACTR3, PIP5K1C, JUN, WASF2, MAPK14, ARPC4, LIMK1, MAP2K4, CYBB, MAPK8, STAT5A, ACTR2, MAP2K6, PAK2, CYFIP2, IQGAP3, MAPK9, ARPC5, MAP2K7, MAP2K3, STAT3, PLCB2, ATF2, IQGAP1, CRK, CTNNA1, BAIAP2, WASF1, NCF2, MAP3K11, CTNNB1, NCKAP1, ARHGAP5, CDH1, PIP5K1A, ARPC2, BCAR1, RAC1, ARPC1B, CYBA, MAP3K1	-0.104416163296812	9916	-0.000304540488949566	NA	0.459127784500919	3.47511798315381e-06	0.00016854322218296	-0.00016854322218296	NA	NA	-0.949517159773899
tcr_pathway	52	AKT1, CD3D, HLA-DRB1, HRAS, IKBKB, PRKCA, RASGRP2, SH3BP2, TRAF6, IKBKG, ZAP70, PTPN6, NRAS, CBL, ORAI1, WAS, FYN, CD3E, NCK1, CHUK, PAG1, CSK, FLNA, BCL10, HLA-DRA, GAB2, PLCG1, RAP1A, LCK, RASSF5, LCP2, GRB2, GRAP2, CD3G, PTPRC, PRKCQ, PTPN11, CD4, STK39, TEP1, CARD11, MAP3K8, PRKCE, MAP4K1, VAV1, CDC42, DBNL, PDPK1, CD247, SOS1, MALT1, STIM1	-0.099508324518969	9916	-0.000304540488949566	NA	0.427157352530487	3.79679067852301e-07	3.68288695816732e-05	-3.68288695816732e-05	NA	NA	-0.97370568306531
tcrjnkpathway	12	CRKL, MAPK8, MAP3K1, CRK, MAP4K1, MAP2K4, GRAP2, MAP3K7, MAP3K8, JUN, DBNL, LCP2	-0.116184622209248	9916	-0.000304540488949566	NA	0.519429877638833	0.00129030872725644	0.0131747312151447	-0.0131747312151447	NA	NA	-1.45281665079031
txa2pathway	37	PRKCA, GNB1, ARHGEF1, LYN, PRKCE, FGR, RHOA, RAC1, VCAM1, PRKCQ, PRKCD, GNAQ, PRKCZ, PRKACA, MAPK14, GNA12, AKT1, GNAI2, TGM2, NOS3, ROCK1, SLC9A3R1, PIK3CG, PLCB2, SRC, SYK, YES1, DNM1, ICAM1, LCK, PRKCH, GNG2, FYN, GNA11, GNA15, GNA13, ARRB2	-0.07892742700741	9916	-0.000304540488949566	NA	0.342187891804673	0.000699198951821245	0.00797909392078362	-0.00797909392078362	NA	NA	-0.647725606524123
wnt_signaling_pathway	8	WNT7A, IGFBP4, FZD1, FZD6, CTHRC1, WNT5A, ROR2, FZD7	0.199393167427375	9916	-0.000304540488949566	NA	-0.765051432029044	0.00183141634431416	0.0177647385398474	0.0177647385398474	NA	NA	2.14982204666629
