	ingroup_n	ingroupnames	ingroup_mean	outgroup_n	outgroup_mean	score	oddsratio	pvalue	BH_pvalue	SignedBH_pvalue	background_n	background_mean	zscore
cdc42_pathway	58	ARHGDIA, PLD1, DIAPH3, MAPK8, APC, TNK2, MAP2K3, PIK3CA, EPS8, PRKCE, PAK2, TIAM1, CTNNA1, RPS6KB1, MAPK1, ENAH, MYL2, SRC, LIMK1, MAPK9, ACTR2, BCAR1, ARHGEF6, IQGAP3, MAPK3, ARPC5, PRKCZ, ATF2, PAK4, MAP2K4, ARPC1B, WASL, MAP2K6, PAK1, JUN, RAC1, GSK3B, MAP3K11, CDH1, YES1, BRAF, MAP3K1, ARPC2, DLG1, ACTR3, CTNNB1, RAF1, LIMK2, PIK3R1, ARPC4, MAP2K7, HRAS, CDC42, MAPK14, BAIAP2, IQGAP1, CBL, EXOC7	-0.0695516034643956	9916	0.00212482351290429	NA	0.268559346788889	0.000434212310250648	0.00350988284119274	-0.00350988284119274	NA	NA	-0.435478933151746
cxcr3pathway	31	MAP2K1, GNG2, ITGB2, MAPK14, DNM1, NRAS, MAPK1, PIK3R1, PIK3CB, MAP2K2, GNAI3, PF4, GNAO1, PDPK1, MAP2K6, GNAI2, SRC, PIK3R2, CXCL13, ARRB1, AKT1, CXCL10, HRAS, MAPK3, ITGAL, RAF1, PIK3CA, GNAI1, GNB1, PIK3CD, MAP2K3	-0.0918988591991885	9916	0.00212482351290429	NA	0.353309737276998	0.000709427409832375	0.00506500907676279	-0.00506500907676279	NA	NA	-0.53635521096931
cxcr4_pathway	80	MMP9, HGS, PTPN6, ITGA7, ITGA2, RAC1, TEP1, HLA-DRB1, RALB, ITGAV, PTK2, LCK, LIMK1, PTPRC, PDPK1, RHOC, PLCB2, PTPN11, RHOB, VAV1, RAP1B, PAG1, STAT3, VPS4B, PLCB3, ITCH, GNAO1, FGR, LYN, STAT2, ARRB2, ITGA5, PIK3CB, ITGA4, GNAI3, BAD, ITGA11, GNA13, HLA-DRA, SSH1, PAK1, GNAI1, RHOA, ITGA6, SRC, CD3E, GNG2, GNB1, STAT5B, CXCL12, CRK, PIK3R1, ITGA9, PIK3R2, GRK6, PTK2B, CSK, CD247, VPS4A, CD3D, GNAI2, BCAR1, PIK3CG, PIK3CA, FOXO1, CD4, PXN, UBQLN1, STAT5A, STAT1, YES1, PRKCZ, AKT1, FYN, CD3G, PIK3CD, ITGA3, CDC42, DNM1, JAK2	-0.098122455067625	9916	0.00212482351290429	NA	0.376779951593384	1.91590563414223e-08	1.23895231007864e-06	-1.23895231007864e-06	NA	NA	-0.670875974071512
endothelinpathway	39	PLCB3, MAPK14, MMP1, SLC9A1, FOS, SRC, PTK2B, PRKCQ, PLA2G4A, BCAR1, ADCY7, GNA12, GNAQ, AKT1, MAP2K1, GNA11, GNAO1, GNA15, CRK, MAP2K2, GNAI1, PRKCE, RAF1, RHOA, JUN, JAK2, PRKCH, PRKCD, CDC42, GNAI2, ADCY3, MAPK8, RAC1, GNAI3, MAPK1, HRAS, PLCB2, MAPK3, PRKCA	-0.108542469121132	9916	0.00212482351290429	NA	0.426650531128143	1.89895820513764e-05	0.00028338299368977	-0.00028338299368977	NA	NA	-0.924446499598375
epopathway	25	PTPN11, GRB2, NFKB1, CBL, TEC, CRKL, PLCG2, STAT5A, BCL2L1, MAPK14, STAT5B, PLCG1, MAPK8, IRS2, JAK2, BTK, RAP1A, GAB1, STAT1, RAPGEF1, LYN, PIK3R1, SOS1, PTPN6, HRAS	-0.143516169793577	9916	0.00212482351290429	NA	0.536280758370311	5.14323287907903e-05	0.000665191452360888	-0.000665191452360888	NA	NA	-1.12697419121169
erb_genomic_pathway	10	SMARCA4, SMARCB1, SMARCE1, NEDD8, NCOA2, UBA3, UBE2M, DDX54, TRAM1, C3	0.102863691384599	9916	0.00212482351290429	NA	-0.407523194836628	0.00765701174228572	0.032292614739205	0.032292614739205	NA	NA	0.674085663794684
erbb1_downstream_pathway	83	PLD1, PRKCD, PPP2R1A, MAPK8, PIK3CA, EPS8, MAP3K2, HRAS, NCKAP1, BAIAP2, PEBP1, WASF2, GRB2, YWHAQ, RIN1, ATF2, STAT1, YWHAH, BRAF, PRKCZ, PPP2CA, RAB5A, RAF1, USP6NL, RAC1, BAD, CREB1, CYFIP2, PRKCA, SH2D2A, PPP2R2A, PIK3R2, SMAD1, MAPK3, MAPK9, MAP3K1, RALA, MAP2K2, ARPC1B, ACTR2, YWHAG, YWHAB, ARF4, SRC, IQGAP1, SLC9A1, JUN, PLD2, PDPK1, SOS1, AKT1, GAB1, NRAS, MEF2C, RPS6KA4, MAP2K5, PPP5C, YWHAE, ATF1, MAPK1, ARPC4, CDC42, CAPN2, MAPK7, STAT3, KSR1, PIK3R1, ARPC2, SFN, ZFP36, DIAPH3, RPS6KA5, ACTR3, RPS6KA3, RPS6, WASL, SRF, MAP2K1, FOS, MAP2K4, PIK3CD, PIK3CB, ARPC5	-0.0675975042651578	9916	0.00212482351290429	NA	0.272107388813017	0.000148224662201768	0.00151345181406016	-0.00151345181406016	NA	NA	-0.499625485320888
fcer1pathway	47	SOS1, JUN, GRB2, DOK1, PIK3R1, LYN, HRAS, RASA1, MAP2K1, AKT1, MAPK3, PLA2G4A, RAF1, PAK2, FCGR2B, BTK, LAT2, HCLS1, FYN, MAPK1, RELA, GAB2, SPHK1, CHUK, CBLB, MAP3K1, PTPN11, LCP2, IKBKB, FCER1G, SYK, VAV1, FER, WIPF1, PIK3CA, MAP2K7, CBL, NFATC2, MAP2K2, MAPK8, PLD2, MAP2K4, NFKB1, FOS, PXN, IKBKG, PLCG1	-0.10734656592261	9916	0.00212482351290429	NA	0.422759692051531	5.06068179417785e-06	0.000107619080936461	-0.000107619080936461	NA	NA	-0.765478600147096
hdac_classi_pathway	48	MBD3, CREBBP, SIN3A, CHD3, STAT3, PRKACA, SIRT2, WDR77, FKBP3, SUMO1, SIRT5, YY1, NCOR2, HDAC6, RANGAP1, HDAC1, RANBP2, RELA, NR2C1, RBBP4, RBBP7, HDAC3, NCOR1, SMG5, HDAC10, HDAC4, MBD2, PRMT5, MTA2, NFKB1, NFKBIA, TFCP2, UBE2I, MAX, CHD4, GATAD2B, SIRT3, HDAC2, SAP18, SIN3B, SAP30, SIRT1, HDAC7, SIRT7, GATAD2A, EP300, HDAC8, HDAC5	0.087724237454051	9916	0.00212482351290429	NA	-0.347796490520371	0.000148087330893998	0.00151345181406016	0.00151345181406016	NA	NA	0.689851010155094
ifngpathway	31	CBL, STAT3, RAP1B, JAK1, IRF9, PIK3R1, CAMK2D, PIAS4, PTGES2, CASP1, MAPK1, MAPK3, CRKL, IFNGR1, PIK3CA, MAP2K1, CEBPB, RAP1A, STAT1, PRKCD, AKT1, EP300, IL1B, RAPGEF1, MAP3K1, JAK2, PIAS1, CAMK2A, MAP3K11, PTPN11, CREBBP	-0.0724340645256579	9916	0.00212482351290429	NA	0.280498119689261	0.00868808564940837	0.0351143461663588	-0.0351143461663588	NA	NA	-0.403062696812125
il12_2pathway	35	MAP2K6, CD3G, RAB7A, LCK, GZMB, IL18, STAT1, JAK2, ATF2, STAT3, HLA-DRB1, NFKB1, CD4, TYK2, RIPK2, IL1B, RELB, CD247, B2M, HLA-DRA, CD3D, GZMA, NFKB2, PPP3CB, FOS, HLA-A, MAP2K3, STAT5A, RELA, STAT4, CD3E, PPP3CA, MAPK14, STAT6, PPP3R1	-0.133698785662494	9916	0.00212482351290429	NA	0.511121996196623	2.89620931359647e-06	8.02663724053877e-05	-8.02663724053877e-05	NA	NA	-1.00311504271542
il12_stat4pathway	21	MAPK9, MAPK8, CD247, PPP3CB, PPP3R1, HLA-DRB1, JUN, IL18, CREBBP, PIAS2, HLA-DRA, TGFB1, CD3G, CD3E, CD4, CD3D, PRF1, FOS, STAT4, STAT3, PPP3CA	-0.110249448380491	9916	0.00212482351290429	NA	0.446973626078104	0.000366457520170949	0.00323148904150746	-0.00323148904150746	NA	NA	-0.963217484913531
il23pathway	19	NFKBIA, CXCL1, PIK3R1, IL1B, STAT1, RELA, TYK2, PIK3CA, ITGA3, NFKB1, STAT5A, MPO, ALOX12B, STAT3, CD3E, JAK2, STAT4, IL18, CD4	-0.105415020961192	9916	0.00212482351290429	NA	0.435011995499034	0.00281751159520272	0.0143841381439297	-0.0143841381439297	NA	NA	-0.642855966520503
il27pathway	12	IL1B, STAT1, STAT4, STAT3, TYK2, STAT5A, TGFB1, JAK1, JAK2, STAT2, IL18, IL6ST	-0.141178994576829	9916	0.00212482351290429	NA	0.559835955358343	0.000731032237883289	0.00506500907676279	-0.00506500907676279	NA	NA	-1.42714445270353
il2_1pathway	40	STAM2, IRS2, STAT3, NRAS, HRAS, MAPK1, SOS1, DOK2, RASA1, PIK3CA, STAT1, SYK, MAP2K1, RAF1, PTPN11, JAK1, JAK3, LCK, FYN, STAT5B, IKZF3, PIK3R1, GRB2, GAB2, MAPK9, MAP2K2, JUN, PTK2B, IRS1, MAPK8, STAT5A, PPP2R5D, STAM, MAPKAPK2, MAPK3, CDK2, PRKCE, FOS, MAPK14, RHOA	-0.0839999529192291	9916	0.00212482351290429	NA	0.333874546187979	0.00329626607610312	0.0163968107375386	-0.0163968107375386	NA	NA	-0.578752636301642
il4_2pathway	33	CEBPB, SELP, CBL, ALOX15, JAK1, JAK2, FES, IGHG1, TFF3, STAT5B, PIK3R1, THY1, STAT5A, MAPK14, PIGR, SPI1, AKT1, ARG1, PTPN6, PARP14, JAK3, IRS2, GRB2, IRS1, RPS6KB1, STAT6, ITGB3, ETS1, SP1, HMGA1, PIK3CA, DOK2, GTF3A	-0.0971959907732118	9916	0.00212482351290429	NA	0.369222682655518	0.000512703860842012	0.00397858196013401	-0.00397858196013401	NA	NA	-0.568423658635649
il8cxcr1_pathway	19	GNB1, PDPK1, RAB5A, PRKCA, CBL, PLCB2, LYN, GNAI2, GNA15, PLD1, ARRB2, DNM1, PLCB3, PRKCE, GNG2, FGR, PIK3CG, AKT1, ARRB1	-0.150049108261391	9916	0.00212482351290429	NA	0.547928918706609	2.36646116751338e-05	0.00032792390464114	-0.00032792390464114	NA	NA	-1.18877866839636
il8cxcr2_pathway	25	PDPK1, PPP2CA, GNA15, PRKCA, RAB7A, RAC2, DNM1, PPP2R1A, ARRB1, GNAI2, GNB1, PIK3CG, PLCB3, CBL, PLD2, DOCK2, GNG2, PLCB2, AKT1, FGR, VASP, RAB5A, ARRB2, ELMO1, LYN	-0.167750238916117	9916	0.00212482351290429	NA	0.61156918112142	1.59549676459481e-06	6.19052744662785e-05	-6.19052744662785e-05	NA	NA	-1.39619693258979
ilk_pathway	40	PPP1R14A, RAC1, RUVBL2, ZEB1, TACC3, PPP1R14B, CDC42, RHOG, PARP1, NACA, LIMS2, GSK3B, LIMS1, ZYX, GIT2, PPP1R12A, PARVG, ILK, ARHGEF6, MYL9, PARVA, CDC37, AURKA, HSP90AA1, CCND1, TNS1, CREB1, ILKAP, PARVB, RUVBL1, ACTN1, JUN, PPP1R14C, CTNNB1, AKT1, NCK2, PXN, IQGAP1, CKAP5, DIAPH1	-0.0803853813835513	9916	0.00212482351290429	NA	0.337373941105284	6.57298146899965e-05	0.000796974003116208	-0.000796974003116208	NA	NA	-0.553490626897288
integrin2_pathway	22	TGFBI, F10, FGA, FCGR2A, ITGAL, ICAM3, SPON2, KNG1, JAM3, GP1BA, C3, VCAM1, ICAM1, PLAU, ITGAM, ITGB2, ITGAX, ICAM2, F11R, FGB, PROC, THY1	-0.152321398367723	9916	0.00212482351290429	NA	0.55198210422091	0.000570345544112283	0.00425565521376088	-0.00425565521376088	NA	NA	-1.0493355638829
integrin_cs_pathway	20	ITGA2B, ITGA3, ITGA5, ITGAE, ITGAL, ITGAM, ITGB5, ITGB8, ITGA11, ITGB4, ITGA6, ITGA2, ITGB2, ITGB3, ITGAV, ITGB6, ITGB7, ITGA9, ITGA4, ITGAX	-0.108667238144447	9916	0.00212482351290429	NA	0.390046389673255	0.0112880228093134	0.043797528500136	-0.043797528500136	NA	NA	-0.631116897688
kitpathway	41	CRKL, TEP1, PTPN6, JAK2, RAF1, MAP2K1, RPS6KB1, PIK3CA, GRB10, VAV1, CBL, HRAS, PDPK1, SNAI2, KIT, DOK1, PIK3C2B, SOS1, PIK3R1, MAPK3, STAT1, MAP2K2, STAT3, GAB1, AKT1, SH2B2, GRB2, BAD, GSK3B, STAT5A, MITF, CREBBP, TEC, FER, PTPN11, MAPK8, LYN, FOXO3, GRAP2, MAP4K1, STAP1	-0.0774321609132399	9916	0.00212482351290429	NA	0.294355513139641	0.00820539305895074	0.033869069222052	-0.033869069222052	NA	NA	-0.482318890322098
lysophospholipid_pathway	47	BCAR1, PLCB3, GNAI3, GSK3B, RELA, PTK2, LYN, ADCY7, PLD2, GNA12, HRAS, NFKBIA, NFKB1, LPAR1, GNB1, CRK, PRKCD, AKT1, PLCG1, TIAM1, ARHGEF1, GNA11, RHOA, MMP9, GNAO1, PIK3CB, MMP2, PIK3R1, GNAI1, PTK2B, PRKCE, PXN, PRKD1, FOS, GAB1, JUN, RAC1, GNAI2, GNA13, GNAQ, ADCY3, CASP3, GNA15, SRC, GNG2, TRIP6, SLC9A3R2	-0.0726176461613543	9916	0.00212482351290429	NA	0.28711388428759	0.000313606568138947	0.00289712734375979	-0.00289712734375979	NA	NA	-0.561771744787979
mapktrkpathway	27	MAP2K1, RIT1, EHD4, BRAF, RPS6KA1, RAP1B, MAPK14, CDK5, NRAS, MAPK7, MAPKAPK2, MAPK3, MAP2K3, RAP1A, MAP2K5, MEF2C, PRKCD, RAF1, SRF, FOS, MAP3K2, HRAS, MAPK1, MAP2K6, RPS6KA5, CREB1, RUSC1	-0.0750200976546184	9916	0.00212482351290429	NA	0.313709231619679	0.00179245487869217	0.0104517604908363	-0.0104517604908363	NA	NA	-0.553346164079779
met_pathway	64	CDH1, NCK1, HRAS, MAPK1, RANBP9, MAP2K1, CBL, PAK4, PLCG1, PTPN1, RANBP10, PAK2, GRB2, MAP3K1, PDPK1, MAP2K4, PIK3R1, ARHGEF4, PRKCI, EPS15, PAK1, PTPN11, RAB5A, CRK, CDC42, RHOA, BAD, JUN, AKT2, AKT1, KPNB1, SRC, EIF4E, NCK2, INPPL1, MAPK3, ARF6, RAPGEF1, CTNNB1, MAPK8, CRKL, MAP2K2, RAP1A, GAB2, PIK3CA, RAC1, RAP1B, WASL, APC, PTPRJ, SOS1, PRKCZ, MET, BCAR1, AKT1S1, HGS, RIN2, CTNNA1, EIF4EBP1, RAF1, GAB1, ETS1, PXN, SH3KBP1	-0.0573643326726468	9916	0.00212482351290429	NA	0.234173305768455	0.00178829157170335	0.0104517604908363	-0.0104517604908363	NA	NA	-0.426049453448981
myc_activpathway	61	BAX, TK1, SMAD3, TAF9, RUVBL2, HMGA1, NCL, DDX18, KAT5, PFKM, E2F3, PRDX3, PTMA, KAT2A, SERPINI1, HSP90AA1, MMP9, MAX, NME1, RPL11, PIM1, TAF10, HSPD1, RUVBL1, BMI1, SLC2A1, TAF15, BIRC5, BCAT1, SUPT7L, LDHA, TRRAP, IREB2, CAD, MTDH, FOSL1, GPAM, SMAD4, GAPDH, HSPA4, SUPT3H, CDK4, EP300, POLR3D, SHMT1, CREBBP, PEG10, EIF4G1, NBN, PDCD10, NDUFAF2, ACTL6A, RCC1, CCNB1, CDCA7, UBTF, TFRC, EIF4A1, EIF4E, MTA1, EIF2S1	0.105431812271551	9916	0.00212482351290429	NA	-0.385450902333701	1.66480943276648e-05	0.000269144191630581	0.000269144191630581	NA	NA	0.828370617677167
myc_pathway	19	PPP2R5A, PAK2, SKP2, KAT2A, TRRAP, RUVBL1, TAF15, TAF10, KAT5, RUVBL2, GSK3B, PPP2CA, SUPT7L, TAF9, HBP1, MAX, PIN1, SUPT3H, ACTL6A	0.110279261543185	9916	0.00212482351290429	NA	-0.402379991932231	0.0132544593461312	0.0494493290990281	0.0494493290990281	NA	NA	0.737782549766014
nfat_3pathway	42	PRKCE, PIM1, PRKCA, PRKCQ, MAPK14, NUP214, CREBBP, PPP3R1, YWHAG, YWHAH, SFN, CAMK4, PRKCZ, NFATC2, PRKACA, DSC1, MAP3K1, NFATC1, KPNB1, MEF2D, MAPK3, YWHAE, MAP3K8, CASP3, CSNK1A1, CSNK2A1, PPP3CB, YWHAQ, FKBP8, NFATC3, YWHAB, MAPK9, KPNA2, EP300, MAPK8, BAD, PPP3CA, FKBP1A, CABIN1, PRKCD, GSK3B, PRKCH	-0.0488742250087847	9916	0.00212482351290429	NA	0.211073013311819	0.0047382366101999	0.0218861405328281	-0.0218861405328281	NA	NA	-0.358649300797077
pdgfrbpathway	106	YWHAH, MAPK3, DOCK4, LCK, STAT5A, MAPK1, IQGAP1, MAP2K4, ARPC5, SIPA1, SLC9A3R1, NCKAP1, USP6NL, GRB2, CSK, ARPC2, PIK3CG, EIF2AK2, PRKCD, SRC, PAG1, BAIAP2, YWHAG, LYN, RAC1, DOK1, PIK3R2, PRKCA, ARPC4, PIK3CA, RAP1A, ACTR2, RAP1B, RAB4A, PLCG1, ABL1, LRP1, RPS6KA3, ACTA2, ITGB3, HRAS, RAF1, SRF, MAP2K7, PIK3R1, RHOA, MAP2K2, RASA1, YWHAB, CYFIP2, JUN, EPS8, RAPGEF1, SLC9A3R2, PIK3CD, STAT1, PTPRJ, ACTN4, MAP2K1, RAB5A, STAT5B, BRAF, JUND, BCAR1, GRB10, NCK2, PAK1, PDGFRB, GAB1, PRKCE, KSR1, CRK, SPHK1, YES1, FYN, MAPK8, PIK3CB, PLA2G4A, PTPN1, PTPN11, TEP1, NRAS, JAK2, FGR, ITGAV, CTTN, STAT3, ARHGDIA, ACTR3, SOS1, TAGLN, ARPC1B, SFN, PPP2R1A, WASF2, DNM2, YWHAQ, CBL, YWHAE, PIN1, FOS, MAPK9, WASL, NCK1, ARAP1, PPP2CA	-0.078716651587943	9916	0.00212482351290429	NA	0.300467321728938	6.57556888206123e-06	0.000115969123919989	-0.000115969123919989	NA	NA	-0.550843192336592
plexind1_pathway	16	SEMA4A, RRAS, ITGA7, ITGA11, ARF6, ITGA9, NRP1, ITGA5, ITGA6, ITGA3, ITGA4, ITGA2, PLXND1, ITGAV, IQSEC1, SEMA3C	-0.0869976456269306	9916	0.00212482351290429	NA	0.380559197256958	0.00939736352307019	0.0372058882341963	-0.0372058882341963	NA	NA	-0.720043114190586
ptp1bpathway	35	PDGFRB, TXN, ITGA2B, SRC, DOK1, STAT3, RHOA, CAV1, CRK, JAK2, CAPN1, STAT5B, FER, PTPN1, AKT1, TYK2, LYN, YBX1, CSF1R, STAT5A, ITGB3, PIK3R1, BCAR1, CDH2, YES1, INSR, CSF1, CSK, GRB2, FCGR2A, IRS1, FGR, FYN, LCK, PIK3CA	-0.083952977366955	9916	0.00212482351290429	NA	0.347161874027546	0.000225642030832973	0.00218872769907984	-0.00218872769907984	NA	NA	-0.574722052564053
rac1_pathway	45	ARHGDIA, ABI2, PAK1, RACGAP1, ACTR3, PIP5K1C, JUN, WASF2, MAPK14, ARPC4, LIMK1, MAP2K4, CYBB, MAPK8, STAT5A, ACTR2, MAP2K6, PAK2, CYFIP2, IQGAP3, MAPK9, ARPC5, MAP2K7, MAP2K3, STAT3, PLCB2, ATF2, IQGAP1, CRK, CTNNA1, BAIAP2, WASF1, NCF2, MAP3K11, CTNNB1, NCKAP1, ARHGAP5, CDH1, PIP5K1A, ARPC2, BCAR1, RAC1, ARPC1B, CYBA, MAP3K1	-0.102972494650973	9916	0.00212482351290429	NA	0.375859441531083	8.97955389864702e-05	0.00102472556255148	-0.00102472556255148	NA	NA	-0.701375598436741
rac1_reg_pathway	26	DOCK6, EPS8, ARHGAP1, RAC1, SOS1, KALRN, CHN1, NGEF, SPATA13, DOCK1, ARHGEF2, DEF6, ELMO1, ARHGDIA, RACGAP1, ARHGAP9, VAV3, ARHGEF6, BCR, TRIO, ABR, RAP1GDS1, TIAM1, DOCK2, VAV1, RALBP1	-0.120526184691778	9916	0.00212482351290429	NA	0.437350668693952	0.00156972421355128	0.00982343540093383	-0.00982343540093383	NA	NA	-0.832728913752519
s1p_s1p3_pathway	21	GNAI2, GNAO1, GNA15, GNA12, AKT1, SRC, ITGAV, MAPK1, PDGFRB, FLT1, AKT3, ITGB3, GNAQ, GNA11, JAK2, GNAI3, MAPK3, GNA13, GNAI1, RAC1, RHOA	-0.0734676504972993	9916	0.00212482351290429	NA	0.305614783226724	0.00493874140762218	0.0222817635599698	-0.0222817635599698	NA	NA	-0.618265219902734
s1p_s1p4_pathway	11	GNA12, GNAI2, MAPK3, CDC42, PLCG1, GNA13, MAPK1, GNAI1, RHOA, GNAI3, GNAO1	-0.132910925547357	9916	0.00212482351290429	NA	0.542429131981371	0.00461078380755797	0.0218168794796645	-0.0218168794796645	NA	NA	-1.56935406320836
tcr_pathway	52	AKT1, CD3D, HLA-DRB1, HRAS, IKBKB, PRKCA, RASGRP2, SH3BP2, TRAF6, IKBKG, ZAP70, PTPN6, NRAS, CBL, ORAI1, WAS, FYN, CD3E, NCK1, CHUK, PAG1, CSK, FLNA, BCL10, HLA-DRA, GAB2, PLCG1, RAP1A, LCK, RASSF5, LCP2, GRB2, GRAP2, CD3G, PTPRC, PRKCQ, PTPN11, CD4, STK39, TEP1, CARD11, MAP3K8, PRKCE, MAP4K1, VAV1, CDC42, DBNL, PDPK1, CD247, SOS1, MALT1, STIM1	-0.145661807923737	9916	0.00212482351290429	NA	0.537235858131381	2.70158340143212e-11	2.69582312029115e-09	-2.69582312029115e-09	NA	NA	-1.13700614150128
tcrjnkpathway	12	CRKL, MAPK8, MAP3K1, CRK, MAP4K1, MAP2K4, GRAP2, MAP3K7, MAP3K8, JUN, DBNL, LCP2	-0.140619148081831	9916	0.00212482351290429	NA	0.536691542288557	0.0025259888275535	0.0135078373303529	-0.0135078373303529	NA	NA	-1.2632161173762
