	ingroup_n	ingroupnames	ingroup_mean	outgroup_n	outgroup_mean	score	oddsratio	pvalue	BH_pvalue	SignedBH_pvalue	background_n	background_mean	zscore
cxcr3pathway	31	MAP2K1, GNG2, ITGB2, MAPK14, DNM1, NRAS, MAPK1, PIK3R1, PIK3CB, MAP2K2, GNAI3, PF4, GNAO1, PDPK1, MAP2K6, GNAI2, SRC, PIK3R2, CXCL13, ARRB1, AKT1, CXCL10, HRAS, MAPK3, ITGAL, RAF1, PIK3CA, GNAI1, GNB1, PIK3CD, MAP2K3	-0.0699410211312068	9916	0.00155618685894207	NA	0.35183932126638	0.00141737796227293	0.0144721749832078	-0.0144721749832078	NA	NA	-0.526406518272821
cxcr4_pathway	80	MMP9, HGS, PTPN6, ITGA7, ITGA2, RAC1, TEP1, HLA-DRB1, RALB, ITGAV, PTK2, LCK, LIMK1, PTPRC, PDPK1, RHOC, PLCB2, PTPN11, RHOB, VAV1, RAP1B, PAG1, STAT3, VPS4B, PLCB3, ITCH, GNAO1, FGR, LYN, STAT2, ARRB2, ITGA5, PIK3CB, ITGA4, GNAI3, BAD, ITGA11, GNA13, HLA-DRA, SSH1, PAK1, GNAI1, RHOA, ITGA6, SRC, CD3E, GNG2, GNB1, STAT5B, CXCL12, CRK, PIK3R1, ITGA9, PIK3R2, GRK6, PTK2B, CSK, CD247, VPS4A, CD3D, GNAI2, BCAR1, PIK3CG, PIK3CA, FOXO1, CD4, PXN, UBQLN1, STAT5A, STAT1, YES1, PRKCZ, AKT1, FYN, CD3G, PIK3CD, ITGA3, CDC42, DNM1, JAK2	-0.0634248285669021	9916	0.00155618685894207	NA	0.324914279951593	8.74630876879223e-06	0.00049499097253386	-0.00049499097253386	NA	NA	-0.591560924135787
endothelinpathway	39	PLCB3, MAPK14, MMP1, SLC9A1, FOS, SRC, PTK2B, PRKCQ, PLA2G4A, BCAR1, ADCY7, GNA12, GNAQ, AKT1, MAP2K1, GNA11, GNAO1, GNA15, CRK, MAP2K2, GNAI1, PRKCE, RAF1, RHOA, JUN, JAK2, PRKCH, PRKCD, CDC42, GNAI2, ADCY3, MAPK8, RAC1, GNAI3, MAPK1, HRAS, PLCB2, MAPK3, PRKCA	-0.0632447094253066	9916	0.00155618685894207	NA	0.30229827991022	0.00169252143227805	0.0149249617209973	-0.0149249617209973	NA	NA	-0.65822459102872
epha_fwdpathway	20	EFNA1, EPHA2, PLCG1, LYN, VAV3, SRC, YES1, CDK5, EPHA1, CRKL, NGEF, CBL, PIK3CG, FGR, EPHA4, RHOA, ROCK1, LCK, FYN, CRK	-0.0694422369596121	9916	0.00155618685894207	NA	0.349909237595805	0.00636126726102593	0.0342801624621953	-0.0342801624621953	NA	NA	-0.55986020626223
epopathway	25	PTPN11, GRB2, NFKB1, CBL, TEC, CRKL, PLCG2, STAT5A, BCL2L1, MAPK14, STAT5B, PLCG1, MAPK8, IRS2, JAK2, BTK, RAP1A, GAB1, STAT1, RAPGEF1, LYN, PIK3R1, SOS1, PTPN6, HRAS	-0.108323258340008	9916	0.00155618685894207	NA	0.525050423557886	0.000180803821239417	0.00350759413204469	-0.00350759413204469	NA	NA	-1.10814320682768
erbb1_downstream_pathway	83	PLD1, PRKCD, PPP2R1A, MAPK8, PIK3CA, EPS8, MAP3K2, HRAS, NCKAP1, BAIAP2, PEBP1, WASF2, GRB2, YWHAQ, RIN1, ATF2, STAT1, YWHAH, BRAF, PRKCZ, PPP2CA, RAB5A, RAF1, USP6NL, RAC1, BAD, CREB1, CYFIP2, PRKCA, SH2D2A, PPP2R2A, PIK3R2, SMAD1, MAPK3, MAPK9, MAP3K1, RALA, MAP2K2, ARPC1B, ACTR2, YWHAG, YWHAB, ARF4, SRC, IQGAP1, SLC9A1, JUN, PLD2, PDPK1, SOS1, AKT1, GAB1, NRAS, MEF2C, RPS6KA4, MAP2K5, PPP5C, YWHAE, ATF1, MAPK1, ARPC4, CDC42, CAPN2, MAPK7, STAT3, KSR1, PIK3R1, ARPC2, SFN, ZFP36, DIAPH3, RPS6KA5, ACTR3, RPS6KA3, RPS6, WASL, SRF, MAP2K1, FOS, MAP2K4, PIK3CD, PIK3CB, ARPC5	-0.0508539402467481	9916	0.00155618685894207	NA	0.25069863965746	0.000438815466030085	0.0060807286007026	-0.0060807286007026	NA	NA	-0.469645696291101
fak_pathway	51	ASAP1, JUN, RAP1A, ARHGAP26, PLCG1, MAPK8IP3, ITGA5, CAPN2, MAP2K4, RAC1, GRB7, WASL, ELMO1, GIT2, PXN, PIK3R1, YES1, RAPGEF1, SOS1, FYN, NCK2, VCL, SRC, BRAF, RASA1, ACTA1, RAP1B, DOCK1, RAF1, TLN1, ACTN1, MMP14, PAK1, MAPK9, MAPK8, PIK3CA, ITGAV, GRB2, NCK1, ARHGEF11, RHOA, ITGB5, CCND1, MAP2K1, MAPK1, ETS1, CRK, RRAS, BCAR1, ROCK2, SH3GL1	-0.0584822076834177	9916	0.00155618685894207	NA	0.308406299187686	0.000265884981613063	0.0039975497734854	-0.0039975497734854	NA	NA	-0.605895987867091
fcer1pathway	47	SOS1, JUN, GRB2, DOK1, PIK3R1, LYN, HRAS, RASA1, MAP2K1, AKT1, MAPK3, PLA2G4A, RAF1, PAK2, FCGR2B, BTK, LAT2, HCLS1, FYN, MAPK1, RELA, GAB2, SPHK1, CHUK, CBLB, MAP3K1, PTPN11, LCP2, IKBKB, FCER1G, SYK, VAV1, FER, WIPF1, PIK3CA, MAP2K7, CBL, NFATC2, MAP2K2, MAPK8, PLD2, MAP2K4, NFKB1, FOS, PXN, IKBKG, PLCG1	-0.0778736357422209	9916	0.00155618685894207	NA	0.391947679658064	3.33950800175398e-05	0.000980154810231948	-0.000980154810231948	NA	NA	-0.708203073124642
hdac_classi_pathway	48	MBD3, CREBBP, SIN3A, CHD3, STAT3, PRKACA, SIRT2, WDR77, FKBP3, SUMO1, SIRT5, YY1, NCOR2, HDAC6, RANGAP1, HDAC1, RANBP2, RELA, NR2C1, RBBP4, RBBP7, HDAC3, NCOR1, SMG5, HDAC10, HDAC4, MBD2, PRMT5, MTA2, NFKB1, NFKBIA, TFCP2, UBE2I, MAX, CHD4, GATAD2B, SIRT3, HDAC2, SAP18, SIN3B, SAP30, SIRT1, HDAC7, SIRT7, GATAD2A, EP300, HDAC8, HDAC5	0.0498891976445086	9916	0.00155618685894207	NA	-0.260492302003496	0.00168554694461176	0.0149249617209973	0.0149249617209973	NA	NA	0.518157731744826
il12_2pathway	35	MAP2K6, CD3G, RAB7A, LCK, GZMB, IL18, STAT1, JAK2, ATF2, STAT3, HLA-DRB1, NFKB1, CD4, TYK2, RIPK2, IL1B, RELB, CD247, B2M, HLA-DRA, CD3D, GZMA, NFKB2, PPP3CB, FOS, HLA-A, MAP2K3, STAT5A, RELA, STAT4, CD3E, PPP3CA, MAPK14, STAT6, PPP3R1	-0.0940210067170485	9916	0.00155618685894207	NA	0.435526998213565	0.000502580546653419	0.00647999489224739	-0.00647999489224739	NA	NA	-0.802227969159549
il12_stat4pathway	21	MAPK9, MAPK8, CD247, PPP3CB, PPP3R1, HLA-DRB1, JUN, IL18, CREBBP, PIAS2, HLA-DRA, TGFB1, CD3G, CD3E, CD4, CD3D, PRF1, FOS, STAT4, STAT3, PPP3CA	-0.0919161237665489	9916	0.00155618685894207	NA	0.440778731823508	0.00266209678632179	0.0215186156894345	-0.0215186156894345	NA	NA	-0.95520141671494
il2_1pathway	40	STAM2, IRS2, STAT3, NRAS, HRAS, MAPK1, SOS1, DOK2, RASA1, PIK3CA, STAT1, SYK, MAP2K1, RAF1, PTPN11, JAK1, JAK3, LCK, FYN, STAT5B, IKZF3, PIK3R1, GRB2, GAB2, MAPK9, MAP2K2, JUN, PTK2B, IRS1, MAPK8, STAT5A, PPP2R5D, STAM, MAPKAPK2, MAPK3, CDK2, PRKCE, FOS, MAPK14, RHOA	-0.0633989144760826	9916	0.00155618685894207	NA	0.318349132714804	0.0035625875104669	0.0265823837319453	-0.0265823837319453	NA	NA	-0.530324367527729
il4_2pathway	33	CEBPB, SELP, CBL, ALOX15, JAK1, JAK2, FES, IGHG1, TFF3, STAT5B, PIK3R1, THY1, STAT5A, MAPK14, PIGR, SPI1, AKT1, ARG1, PTPN6, PARP14, JAK3, IRS2, GRB2, IRS1, RPS6KB1, STAT6, ITGB3, ETS1, SP1, HMGA1, PIK3CA, DOK2, GTF3A	-0.0564638882828887	9916	0.00155618685894207	NA	0.296710550441894	0.00964703778613363	0.0445601269169029	-0.0445601269169029	NA	NA	-0.414255896857734
il8cxcr1_pathway	19	GNB1, PDPK1, RAB5A, PRKCA, CBL, PLCB2, LYN, GNAI2, GNA15, PLD1, ARRB2, DNM1, PLCB3, PRKCE, GNG2, FGR, PIK3CG, AKT1, ARRB1	-0.0906287280144521	9916	0.00155618685894207	NA	0.446508566697098	0.00490917375961908	0.0317459903122034	-0.0317459903122034	NA	NA	-1.0949528816276
il8cxcr2_pathway	25	PDPK1, PPP2CA, GNA15, PRKCA, RAB7A, RAC2, DNM1, PPP2R1A, ARRB1, GNAI2, GNB1, PIK3CG, PLCB3, CBL, PLD2, DOCK2, GNG2, PLCB2, AKT1, FGR, VASP, RAB5A, ARRB2, ELMO1, LYN	-0.100096667536713	9916	0.00155618685894207	NA	0.497329568374344	0.000262660845935514	0.0039975497734854	-0.0039975497734854	NA	NA	-1.26152996380555
ilk_pathway	40	PPP1R14A, RAC1, RUVBL2, ZEB1, TACC3, PPP1R14B, CDC42, RHOG, PARP1, NACA, LIMS2, GSK3B, LIMS1, ZYX, GIT2, PPP1R12A, PARVG, ILK, ARHGEF6, MYL9, PARVA, CDC37, AURKA, HSP90AA1, CCND1, TNS1, CREB1, ILKAP, PARVB, RUVBL1, ACTN1, JUN, PPP1R14C, CTNNB1, AKT1, NCK2, PXN, IQGAP1, CKAP5, DIAPH1	-0.0714651794825826	9916	0.00155618685894207	NA	0.346808188785801	0.00156614963568913	0.0149249617209973	-0.0149249617209973	NA	NA	-0.607294766931764
integrin2_pathway	22	TGFBI, F10, FGA, FCGR2A, ITGAL, ICAM3, SPON2, KNG1, JAM3, GP1BA, C3, VCAM1, ICAM1, PLAU, ITGAM, ITGB2, ITGAX, ICAM2, F11R, FGB, PROC, THY1	-0.109219295217123	9916	0.00155618685894207	NA	0.512945102497341	0.000534432568432774	0.00647999489224739	-0.00647999489224739	NA	NA	-0.939885974340413
integrin5_pathway	13	VTN, SDC1, ITGB6, EDIL3, VCAM1, ITGB5, ITGA4, ITGB7, ITGAV, ITGB8, FBN1, PLAU, TGFBR1	-0.0776815585436305	9916	0.00155618685894207	NA	0.39432773761132	0.00838808495991883	0.0417253456980578	-0.0417253456980578	NA	NA	-0.644342433810159
met_pathway	64	CDH1, NCK1, HRAS, MAPK1, RANBP9, MAP2K1, CBL, PAK4, PLCG1, PTPN1, RANBP10, PAK2, GRB2, MAP3K1, PDPK1, MAP2K4, PIK3R1, ARHGEF4, PRKCI, EPS15, PAK1, PTPN11, RAB5A, CRK, CDC42, RHOA, BAD, JUN, AKT2, AKT1, KPNB1, SRC, EIF4E, NCK2, INPPL1, MAPK3, ARF6, RAPGEF1, CTNNB1, MAPK8, CRKL, MAP2K2, RAP1A, GAB2, PIK3CA, RAC1, RAP1B, WASL, APC, PTPRJ, SOS1, PRKCZ, MET, BCAR1, AKT1S1, HGS, RIN2, CTNNA1, EIF4EBP1, RAF1, GAB1, ETS1, PXN, SH3KBP1	-0.0502927513586736	9916	0.00155618685894207	NA	0.237349989915288	0.00952315722023223	0.0445601269169029	-0.0445601269169029	NA	NA	-0.428992586181228
myc_activpathway	61	BAX, TK1, SMAD3, TAF9, RUVBL2, HMGA1, NCL, DDX18, KAT5, PFKM, E2F3, PRDX3, PTMA, KAT2A, SERPINI1, HSP90AA1, MMP9, MAX, NME1, RPL11, PIM1, TAF10, HSPD1, RUVBL1, BMI1, SLC2A1, TAF15, BIRC5, BCAT1, SUPT7L, LDHA, TRRAP, IREB2, CAD, MTDH, FOSL1, GPAM, SMAD4, GAPDH, HSPA4, SUPT3H, CDK4, EP300, POLR3D, SHMT1, CREBBP, PEG10, EIF4G1, NBN, PDCD10, NDUFAF2, ACTL6A, RCC1, CCNB1, CDCA7, UBTF, TFRC, EIF4A1, EIF4E, MTA1, EIF2S1	0.0722490519108697	9916	0.00155618685894207	NA	-0.332253222148011	0.000267877046676857	0.0039975497734854	0.0039975497734854	NA	NA	0.658703032099961
pdgfrbpathway	106	YWHAH, MAPK3, DOCK4, LCK, STAT5A, MAPK1, IQGAP1, MAP2K4, ARPC5, SIPA1, SLC9A3R1, NCKAP1, USP6NL, GRB2, CSK, ARPC2, PIK3CG, EIF2AK2, PRKCD, SRC, PAG1, BAIAP2, YWHAG, LYN, RAC1, DOK1, PIK3R2, PRKCA, ARPC4, PIK3CA, RAP1A, ACTR2, RAP1B, RAB4A, PLCG1, ABL1, LRP1, RPS6KA3, ACTA2, ITGB3, HRAS, RAF1, SRF, MAP2K7, PIK3R1, RHOA, MAP2K2, RASA1, YWHAB, CYFIP2, JUN, EPS8, RAPGEF1, SLC9A3R2, PIK3CD, STAT1, PTPRJ, ACTN4, MAP2K1, RAB5A, STAT5B, BRAF, JUND, BCAR1, GRB10, NCK2, PAK1, PDGFRB, GAB1, PRKCE, KSR1, CRK, SPHK1, YES1, FYN, MAPK8, PIK3CB, PLA2G4A, PTPN1, PTPN11, TEP1, NRAS, JAK2, FGR, ITGAV, CTTN, STAT3, ARHGDIA, ACTR3, SOS1, TAGLN, ARPC1B, SFN, PPP2R1A, WASF2, DNM2, YWHAQ, CBL, YWHAE, PIN1, FOS, MAPK9, WASL, NCK1, ARAP1, PPP2CA	-0.0633731160126094	9916	0.00155618685894207	NA	0.306710329027986	3.01737530745694e-05	0.000980154810231948	-0.000980154810231948	NA	NA	-0.556637178229538
pi3kcipathway	39	CYTH1, ARF1, PLEKHA1, BLNK, YES1, LCK, DAPP1, PIK3CB, PLCG2, FYN, PLEKHA2, RAP1A, TEP1, SYK, PIK3CA, ARF5, HRAS, CYTH3, ARF6, RAC1, PIK3CG, SRC, PIK3R1, HSP90AA1, RHOA, ARAP3, PIK3R2, ZAP70, PLCG1, INPPL1, FGR, CYTH2, PIK3CD, BTK, PDPK1, LYN, FOXO3, NRAS, ADAP1	-0.063562848072703	9916	0.00155618685894207	NA	0.321417858731292	0.0056389149204682	0.0321788179628989	-0.0321788179628989	NA	NA	-0.49419677854512
plk1_pathway	32	CENPE, ROCK2, PLK1, SPC24, BUB1B, FBXW11, KIF2A, RHOA, PPP2R1A, ERCC6L, CLSPN, NUDC, AURKA, CDC25B, GOLGA2, CCNB1, NDC80, CDH1, PPP1CB, PPP2CA, INCENP, TUBG1, ECT2, TPT1, WEE1, PPP1R12A, PAK1, CDC20, TPX2, GORASP1, STAG2, RAB1A	-0.0560816776238795	9916	0.00155618685894207	NA	0.27693248285599	0.00398910142634656	0.0286624324707864	-0.0286624324707864	NA	NA	-0.566387231066308
ptp1bpathway	35	PDGFRB, TXN, ITGA2B, SRC, DOK1, STAT3, RHOA, CAV1, CRK, JAK2, CAPN1, STAT5B, FER, PTPN1, AKT1, TYK2, LYN, YBX1, CSF1R, STAT5A, ITGB3, PIK3R1, BCAR1, CDH2, YES1, INSR, CSF1, CSK, GRB2, FCGR2A, IRS1, FGR, FYN, LCK, PIK3CA	-0.0667444742247053	9916	0.00155618685894207	NA	0.35343168328243	0.000158919179885975	0.00342559121087545	-0.00342559121087545	NA	NA	-0.576125342501468
rac1_pathway	45	ARHGDIA, ABI2, PAK1, RACGAP1, ACTR3, PIP5K1C, JUN, WASF2, MAPK14, ARPC4, LIMK1, MAP2K4, CYBB, MAPK8, STAT5A, ACTR2, MAP2K6, PAK2, CYFIP2, IQGAP3, MAPK9, ARPC5, MAP2K7, MAP2K3, STAT3, PLCB2, ATF2, IQGAP1, CRK, CTNNA1, BAIAP2, WASF1, NCF2, MAP3K11, CTNNB1, NCKAP1, ARHGAP5, CDH1, PIP5K1A, ARPC2, BCAR1, RAC1, ARPC1B, CYBA, MAP3K1	-0.0655112151504488	9916	0.00155618685894207	NA	0.314203755994801	0.00529780341742336	0.0321179332181291	-0.0321179332181291	NA	NA	-0.595378243832246
rac1_reg_pathway	26	DOCK6, EPS8, ARHGAP1, RAC1, SOS1, KALRN, CHN1, NGEF, SPATA13, DOCK1, ARHGEF2, DEF6, ELMO1, ARHGDIA, RACGAP1, ARHGAP9, VAV3, ARHGEF6, BCR, TRIO, ABR, RAP1GDS1, TIAM1, DOCK2, VAV1, RALBP1	-0.076766572880668	9916	0.00155618685894207	NA	0.384793806435597	0.00335061763685895	0.0260007928620255	-0.0260007928620255	NA	NA	-0.703367637036266
tcr_pathway	52	AKT1, CD3D, HLA-DRB1, HRAS, IKBKB, PRKCA, RASGRP2, SH3BP2, TRAF6, IKBKG, ZAP70, PTPN6, NRAS, CBL, ORAI1, WAS, FYN, CD3E, NCK1, CHUK, PAG1, CSK, FLNA, BCL10, HLA-DRA, GAB2, PLCG1, RAP1A, LCK, RASSF5, LCP2, GRB2, GRAP2, CD3G, PTPRC, PRKCQ, PTPN11, CD4, STK39, TEP1, CARD11, MAP3K8, PRKCE, MAP4K1, VAV1, CDC42, DBNL, PDPK1, CD247, SOS1, MALT1, STIM1	-0.106199164820504	9916	0.00155618685894207	NA	0.518346417600149	1.38389122383842e-09	1.34237448712327e-07	-1.34237448712327e-07	NA	NA	-1.06979137464787
thrombin_par1_pathway	33	GNB1, ARHGEF1, GNAQ, PKN1, GNA13, SNX1, NOS3, GNAI2, ROCK1, PRKCA, PLCB2, ARRB1, GNA12, GNAI3, PIK3CA, RHOA, DNM1, PRKCD, MYL2, GNG2, PIK3R1, PLCB3, ROCK2, GNA15, F2, GNAI1, ZYX, DNM2, GNA11, SNX2, ARHGDIA, GNAO1, VASP	-0.0336396347756445	9916	0.00155618685894207	NA	0.221820871074602	0.00861408063251679	0.0417782910677064	-0.0417782910677064	NA	NA	-0.309804518991949
tnfpathway	36	MAP4K5, SMPD1, BAG4, TRAF1, RFFL, NFKB1, STAT1, NSMAF, MAP3K5, TRADD, IKBKB, PRKCZ, TNFAIP3, MAP4K4, TRAF2, RIPK1, CAV1, MAP3K3, PRKCI, IKBKG, CHUK, FADD, MAP3K7, TXN, SQSTM1, MAP3K1, MAP4K3, MAP4K2, SMPD2, MAP2K3, NRK, MAP2K7, RELA, ADAM17, CYLD, BIRC2	-0.0615768720285917	9916	0.00155618685894207	NA	0.293117744610282	0.00514566761214508	0.0321179332181291	-0.0321179332181291	NA	NA	-0.640354279787515
txa2pathway	37	PRKCA, GNB1, ARHGEF1, LYN, PRKCE, FGR, RHOA, RAC1, VCAM1, PRKCQ, PRKCD, GNAQ, PRKCZ, PRKACA, MAPK14, GNA12, AKT1, GNAI2, TGM2, NOS3, ROCK1, SLC9A3R1, PIK3CG, PLCB2, SRC, SYK, YES1, DNM1, ICAM1, LCK, PRKCH, GNG2, FYN, GNA11, GNA15, GNA13, ARRB2	-0.0710164163417189	9916	0.00155618685894207	NA	0.352169030668426	0.00138471640823112	0.0144721749832078	-0.0144721749832078	NA	NA	-0.788277163277049
upa_upar_pathway	29	MMP12, FGA, ITGA5, ITGA3, ITGB5, ITGB3, SRC, NCL, LRP1, MMP9, ITGAM, FGB, SERPINE1, RAC1, MMP3, PDGFD, VLDLR, VTN, PLAU, MMP13, CRK, CTSG, DOCK1, PDGFRB, PLG, ITGAV, ITGB2, BCAR1, TGFB1	-0.0742735789226104	9916	0.00155618685894207	NA	0.367570349556968	0.00450283328679024	0.0309468429910637	-0.0309468429910637	NA	NA	-0.693798282876522
vegfr1_2_pathway	62	CTNNB1, PRKCD, FBXW11, CAMKK2, NCK2, FES, MAPKAPK2, PRKCA, RAF1, PAK2, HSP90AB1, PTPRJ, GRB10, FLT1, SH2D2A, PRKACA, MAPK3, VTN, ARF1, RHOA, HSP90AA1, MAPK14, MAP2K3, PRKAB1, AKAP1, GRB2, GAB1, MAP2K6, HGS, PTPN11, PXN, VCL, NEDD4, CBL, ITGAV, SHB, PDPK1, PRKAG1, CDH5, MAP2K1, CAV1, SRC, MAP2K2, PTPN6, PLCG1, PTK2B, PIK3CA, BRAF, PRKAA2, MAPK1, ROCK1, DNM2, AKT1, PRKAA1, CTNNA1, NCK1, PIK3R1, NOS3, ITGB3, CDC42, FYN, IQGAP1	-0.0384702706750331	9916	0.00155618685894207	NA	0.199430051139247	0.00746198059496039	0.0391249793357383	-0.0391249793357383	NA	NA	-0.304409271705651
