	ingroup_n	ingroupnames	ingroup_mean	outgroup_n	outgroup_mean	score	oddsratio	pvalue	BH_pvalue	SignedBH_pvalue	background_n	background_mean	zscore
epopathway	25	PTPN11, GRB2, NFKB1, CBL, TEC, CRKL, PLCG2, STAT5A, BCL2L1, MAPK14, STAT5B, PLCG1, MAPK8, IRS2, JAK2, BTK, RAP1A, GAB1, STAT1, RAPGEF1, LYN, PIK3R1, SOS1, PTPN6, HRAS	-0.1129434503017	9916	0.00341214844462048	NA	0.524606696248487	2.50355331995467e-05	0.000809482240118675	-0.000809482240118675	NA	NA	-1.07734568489596
erbb1_downstream_pathway	83	PLD1, PRKCD, PPP2R1A, MAPK8, PIK3CA, EPS8, MAP3K2, HRAS, NCKAP1, BAIAP2, PEBP1, WASF2, GRB2, YWHAQ, RIN1, ATF2, STAT1, YWHAH, BRAF, PRKCZ, PPP2CA, RAB5A, RAF1, USP6NL, RAC1, BAD, CREB1, CYFIP2, PRKCA, SH2D2A, PPP2R2A, PIK3R2, SMAD1, MAPK3, MAPK9, MAP3K1, RALA, MAP2K2, ARPC1B, ACTR2, YWHAG, YWHAB, ARF4, SRC, IQGAP1, SLC9A1, JUN, PLD2, PDPK1, SOS1, AKT1, GAB1, NRAS, MEF2C, RPS6KA4, MAP2K5, PPP5C, YWHAE, ATF1, MAPK1, ARPC4, CDC42, CAPN2, MAPK7, STAT3, KSR1, PIK3R1, ARPC2, SFN, ZFP36, DIAPH3, RPS6KA5, ACTR3, RPS6KA3, RPS6, WASL, SRF, MAP2K1, FOS, MAP2K4, PIK3CD, PIK3CB, ARPC5	-0.0476540827021791	9916	0.00341214844462048	NA	0.233780624717507	0.000754800857261984	0.00977391377965059	-0.00977391377965059	NA	NA	-0.455719500796321
fak_pathway	51	ASAP1, JUN, RAP1A, ARHGAP26, PLCG1, MAPK8IP3, ITGA5, CAPN2, MAP2K4, RAC1, GRB7, WASL, ELMO1, GIT2, PXN, PIK3R1, YES1, RAPGEF1, SOS1, FYN, NCK2, VCL, SRC, BRAF, RASA1, ACTA1, RAP1B, DOCK1, RAF1, TLN1, ACTN1, MMP14, PAK1, MAPK9, MAPK8, PIK3CA, ITGAV, GRB2, NCK1, ARHGEF11, RHOA, ITGB5, CCND1, MAP2K1, MAPK1, ETS1, CRK, RRAS, BCAR1, ROCK2, SH3GL1	-0.0555748858352633	9916	0.00341214844462048	NA	0.291970196711198	0.00154654851907343	0.016135120264138	-0.016135120264138	NA	NA	-0.566954241981564
fcer1pathway	47	SOS1, JUN, GRB2, DOK1, PIK3R1, LYN, HRAS, RASA1, MAP2K1, AKT1, MAPK3, PLA2G4A, RAF1, PAK2, FCGR2B, BTK, LAT2, HCLS1, FYN, MAPK1, RELA, GAB2, SPHK1, CHUK, CBLB, MAP3K1, PTPN11, LCP2, IKBKB, FCER1G, SYK, VAV1, FER, WIPF1, PIK3CA, MAP2K7, CBL, NFATC2, MAP2K2, MAPK8, PLD2, MAP2K4, NFKB1, FOS, PXN, IKBKG, PLCG1	-0.0728354496869793	9916	0.00341214844462048	NA	0.362204217555123	0.000376793675118448	0.0066452702702708	-0.0066452702702708	NA	NA	-0.656430411436716
hdac_classi_pathway	48	MBD3, CREBBP, SIN3A, CHD3, STAT3, PRKACA, SIRT2, WDR77, FKBP3, SUMO1, SIRT5, YY1, NCOR2, HDAC6, RANGAP1, HDAC1, RANBP2, RELA, NR2C1, RBBP4, RBBP7, HDAC3, NCOR1, SMG5, HDAC10, HDAC4, MBD2, PRMT5, MTA2, NFKB1, NFKBIA, TFCP2, UBE2I, MAX, CHD4, GATAD2B, SIRT3, HDAC2, SAP18, SIN3B, SAP30, SIRT1, HDAC7, SIRT7, GATAD2A, EP300, HDAC8, HDAC5	0.0679667815267021	9916	0.00341214844462048	NA	-0.308642597821702	0.000755714982962674	0.00977391377965059	0.00977391377965059	NA	NA	0.643366218673386
il12_2pathway	35	MAP2K6, CD3G, RAB7A, LCK, GZMB, IL18, STAT1, JAK2, ATF2, STAT3, HLA-DRB1, NFKB1, CD4, TYK2, RIPK2, IL1B, RELB, CD247, B2M, HLA-DRA, CD3D, GZMA, NFKB2, PPP3CB, FOS, HLA-A, MAP2K3, STAT5A, RELA, STAT4, CD3E, PPP3CA, MAPK14, STAT6, PPP3R1	-0.101165751789218	9916	0.00341214844462048	NA	0.455569642136806	6.70814693346511e-05	0.00185911500727462	-0.00185911500727462	NA	NA	-0.849351958967275
il12_stat4pathway	21	MAPK9, MAPK8, CD247, PPP3CB, PPP3R1, HLA-DRB1, JUN, IL18, CREBBP, PIAS2, HLA-DRA, TGFB1, CD3G, CD3E, CD4, CD3D, PRF1, FOS, STAT4, STAT3, PPP3CA	-0.0962157889915863	9916	0.00341214844462048	NA	0.455598455598456	0.000853321811919328	0.0103465269695218	-0.0103465269695218	NA	NA	-0.992272544955747
il2_1pathway	40	STAM2, IRS2, STAT3, NRAS, HRAS, MAPK1, SOS1, DOK2, RASA1, PIK3CA, STAT1, SYK, MAP2K1, RAF1, PTPN11, JAK1, JAK3, LCK, FYN, STAT5B, IKZF3, PIK3R1, GRB2, GAB2, MAPK9, MAP2K2, JUN, PTK2B, IRS1, MAPK8, STAT5A, PPP2R5D, STAM, MAPKAPK2, MAPK3, CDK2, PRKCE, FOS, MAPK14, RHOA	-0.0621327411430327	9916	0.00341214844462048	NA	0.303242234772085	0.00749441573705811	0.0477678991320248	-0.0477678991320248	NA	NA	-0.51196875537573
il4_2pathway	33	CEBPB, SELP, CBL, ALOX15, JAK1, JAK2, FES, IGHG1, TFF3, STAT5B, PIK3R1, THY1, STAT5A, MAPK14, PIGR, SPI1, AKT1, ARG1, PTPN6, PARP14, JAK3, IRS2, GRB2, IRS1, RPS6KB1, STAT6, ITGB3, ETS1, SP1, HMGA1, PIK3CA, DOK2, GTF3A	-0.0608116461906058	9916	0.00341214844462048	NA	0.300958353197159	0.00596530215356583	0.0429391897355508	-0.0429391897355508	NA	NA	-0.446816944147907
il8cxcr1_pathway	19	GNB1, PDPK1, RAB5A, PRKCA, CBL, PLCB2, LYN, GNAI2, GNA15, PLD1, ARRB2, DNM1, PLCB3, PRKCE, GNG2, FGR, PIK3CG, AKT1, ARRB1	-0.0973170860266798	9916	0.00341214844462048	NA	0.460521008046538	0.00182975590624246	0.016135120264138	-0.016135120264138	NA	NA	-1.13597769618503
il8cxcr2_pathway	25	PDPK1, PPP2CA, GNA15, PRKCA, RAB7A, RAC2, DNM1, PPP2R1A, ARRB1, GNAI2, GNB1, PIK3CG, PLCB3, CBL, PLD2, DOCK2, GNG2, PLCB2, AKT1, FGR, VASP, RAB5A, ARRB2, ELMO1, LYN	-0.109018391899836	9916	0.00341214844462048	NA	0.522476805163372	0.000201946714428969	0.00391776625992199	-0.00391776625992199	NA	NA	-1.36642640110211
ilk_pathway	40	PPP1R14A, RAC1, RUVBL2, ZEB1, TACC3, PPP1R14B, CDC42, RHOG, PARP1, NACA, LIMS2, GSK3B, LIMS1, ZYX, GIT2, PPP1R12A, PARVG, ILK, ARHGEF6, MYL9, PARVA, CDC37, AURKA, HSP90AA1, CCND1, TNS1, CREB1, ILKAP, PARVB, RUVBL1, ACTN1, JUN, PPP1R14C, CTNNB1, AKT1, NCK2, PXN, IQGAP1, CKAP5, DIAPH1	-0.0732519994382991	9916	0.00341214844462048	NA	0.354921339249697	0.00153034008846165	0.016135120264138	-0.016135120264138	NA	NA	-0.648412246638148
integrin2_pathway	22	TGFBI, F10, FGA, FCGR2A, ITGAL, ICAM3, SPON2, KNG1, JAM3, GP1BA, C3, VCAM1, ICAM1, PLAU, ITGAM, ITGB2, ITGAX, ICAM2, F11R, FGB, PROC, THY1	-0.112861183737499	9916	0.00341214844462048	NA	0.508232791814881	0.000504872130086764	0.00753424563360248	-0.00753424563360248	NA	NA	-0.896731443478007
myc_activpathway	61	BAX, TK1, SMAD3, TAF9, RUVBL2, HMGA1, NCL, DDX18, KAT5, PFKM, E2F3, PRDX3, PTMA, KAT2A, SERPINI1, HSP90AA1, MMP9, MAX, NME1, RPL11, PIM1, TAF10, HSPD1, RUVBL1, BMI1, SLC2A1, TAF15, BIRC5, BCAT1, SUPT7L, LDHA, TRRAP, IREB2, CAD, MTDH, FOSL1, GPAM, SMAD4, GAPDH, HSPA4, SUPT3H, CDK4, EP300, POLR3D, SHMT1, CREBBP, PEG10, EIF4G1, NBN, PDCD10, NDUFAF2, ACTL6A, RCC1, CCNB1, CDCA7, UBTF, TFRC, EIF4A1, EIF4E, MTA1, EIF2S1	0.0756447505025899	9916	0.00341214844462048	NA	-0.335847347224886	0.000503217190361838	0.00753424563360248	0.00753424563360248	NA	NA	0.665446007036437
pdgfrbpathway	106	YWHAH, MAPK3, DOCK4, LCK, STAT5A, MAPK1, IQGAP1, MAP2K4, ARPC5, SIPA1, SLC9A3R1, NCKAP1, USP6NL, GRB2, CSK, ARPC2, PIK3CG, EIF2AK2, PRKCD, SRC, PAG1, BAIAP2, YWHAG, LYN, RAC1, DOK1, PIK3R2, PRKCA, ARPC4, PIK3CA, RAP1A, ACTR2, RAP1B, RAB4A, PLCG1, ABL1, LRP1, RPS6KA3, ACTA2, ITGB3, HRAS, RAF1, SRF, MAP2K7, PIK3R1, RHOA, MAP2K2, RASA1, YWHAB, CYFIP2, JUN, EPS8, RAPGEF1, SLC9A3R2, PIK3CD, STAT1, PTPRJ, ACTN4, MAP2K1, RAB5A, STAT5B, BRAF, JUND, BCAR1, GRB10, NCK2, PAK1, PDGFRB, GAB1, PRKCE, KSR1, CRK, SPHK1, YES1, FYN, MAPK8, PIK3CB, PLA2G4A, PTPN1, PTPN11, TEP1, NRAS, JAK2, FGR, ITGAV, CTTN, STAT3, ARHGDIA, ACTR3, SOS1, TAGLN, ARPC1B, SFN, PPP2R1A, WASF2, DNM2, YWHAQ, CBL, YWHAE, PIN1, FOS, MAPK9, WASL, NCK1, ARAP1, PPP2CA	-0.060308703070964	9916	0.00341214844462048	NA	0.284786546614201	0.00017108481424033	0.00368782821806933	-0.00368782821806933	NA	NA	-0.523631737621011
pi3kcipathway	39	CYTH1, ARF1, PLEKHA1, BLNK, YES1, LCK, DAPP1, PIK3CB, PLCG2, FYN, PLEKHA2, RAP1A, TEP1, SYK, PIK3CA, ARF5, HRAS, CYTH3, ARF6, RAC1, PIK3CG, SRC, PIK3R1, HSP90AA1, RHOA, ARAP3, PIK3R2, ZAP70, PLCG1, INPPL1, FGR, CYTH2, PIK3CD, BTK, PDPK1, LYN, FOXO3, NRAS, ADAP1	-0.0681742334870369	9916	0.00341214844462048	NA	0.329046038001262	0.00177305191487676	0.016135120264138	-0.016135120264138	NA	NA	-0.505374206788981
plexind1_pathway	16	SEMA4A, RRAS, ITGA7, ITGA11, ARF6, ITGA9, NRP1, ITGA5, ITGA6, ITGA3, ITGA4, ITGA2, PLXND1, ITGAV, IQSEC1, SEMA3C	-0.0642178173483086	9916	0.00341214844462048	NA	0.337598325937878	0.00598054449297369	0.0429391897355508	-0.0429391897355508	NA	NA	-0.665915613057675
ptp1bpathway	35	PDGFRB, TXN, ITGA2B, SRC, DOK1, STAT3, RHOA, CAV1, CRK, JAK2, CAPN1, STAT5B, FER, PTPN1, AKT1, TYK2, LYN, YBX1, CSF1R, STAT5A, ITGB3, PIK3R1, BCAR1, CDH2, YES1, INSR, CSF1, CSK, GRB2, FCGR2A, IRS1, FGR, FYN, LCK, PIK3CA	-0.060201889672661	9916	0.00341214844462048	NA	0.313738258514378	0.00607484957777404	0.0429391897355508	-0.0429391897355508	NA	NA	-0.506928240870153
tcr_pathway	52	AKT1, CD3D, HLA-DRB1, HRAS, IKBKB, PRKCA, RASGRP2, SH3BP2, TRAF6, IKBKG, ZAP70, PTPN6, NRAS, CBL, ORAI1, WAS, FYN, CD3E, NCK1, CHUK, PAG1, CSK, FLNA, BCL10, HLA-DRA, GAB2, PLCG1, RAP1A, LCK, RASSF5, LCP2, GRB2, GRAP2, CD3G, PTPRC, PRKCQ, PTPN11, CD4, STK39, TEP1, CARD11, MAP3K8, PRKCE, MAP4K1, VAV1, CDC42, DBNL, PDPK1, CD247, SOS1, MALT1, STIM1	-0.1115484912728	9916	0.00341214844462048	NA	0.517873211903063	2.96701385682496e-09	2.87800344112021e-07	-2.87800344112021e-07	NA	NA	-1.04390383407051
txa2pathway	37	PRKCA, GNB1, ARHGEF1, LYN, PRKCE, FGR, RHOA, RAC1, VCAM1, PRKCQ, PRKCD, GNAQ, PRKCZ, PRKACA, MAPK14, GNA12, AKT1, GNAI2, TGM2, NOS3, ROCK1, SLC9A3R1, PIK3CG, PLCB2, SRC, SYK, YES1, DNM1, ICAM1, LCK, PRKCH, GNG2, FYN, GNA11, GNA15, GNA13, ARRB2	-0.0676544915539525	9916	0.00341214844462048	NA	0.324040862161072	0.00160673832741931	0.016135120264138	-0.016135120264138	NA	NA	-0.709099235666345
upa_upar_pathway	29	MMP12, FGA, ITGA5, ITGA3, ITGB5, ITGB3, SRC, NCL, LRP1, MMP9, ITGAM, FGB, SERPINE1, RAC1, MMP3, PDGFD, VLDLR, VTN, PLAU, MMP13, CRK, CTSG, DOCK1, PDGFRB, PLG, ITGAV, ITGB2, BCAR1, TGFB1	-0.0727224852345209	9916	0.00341214844462048	NA	0.352185948171537	0.00763301480975653	0.0477678991320248	-0.0477678991320248	NA	NA	-0.697022402588693
